accession,spec count,peptide num,avg int m/z_126.127725,avg int m/z_127.12476,avg int m/z_128.134433,avg int m/z_129.131468,avg int m/z_130.141141,avg int m/z_131.138176,norm int m/z_126.127725,norm int m/z_127.12476,norm int m/z_128.134433,norm int m/z_129.131468,norm int m/z_130.141141,norm int m/z_131.138176,description
Q9Y5U8,2,2,238755,220407.5,232244.5,251465.5,231544.5,267146.5,229680.5,225328.5,241674,235497.5,246438.5,263461,Mitochondrial pyruvate carrier 1 OS=Homo sapiens OX=9606 GN=MPC1 PE=1 SV=1
P05023,11,11,916422.45,809111.64,798277.55,925620.09,883184.45,812650.36,881592.73,827177.18,830690.27,866843.91,939995.36,801440.18,Sodium/potassium-transporting ATPase subunit alpha-1 OS=Homo sapiens OX=9606 GN=ATP1A1 PE=1 SV=1
P00367,7,7,1142251.43,1034055.43,1023554.43,1262054.29,1336459.57,1242475.86,1098839,1057143.71,1065114.43,1181915.29,1422427.29,1225336.71,"Glutamate dehydrogenase 1, mitochondrial OS=Homo sapiens OX=9606 GN=GLUD1 PE=1 SV=2"
P17987,4,4,377362,398719.5,377346.25,391968.5,382461.25,394063.75,363019.5,407621.75,392667.75,367078.5,407062.75,388627.5,T-complex protein 1 subunit alpha OS=Homo sapiens OX=9606 GN=TCP1 PE=1 SV=1
P13489,5,5,510769.6,528093.6,424470.2,548743.6,466646.4,467394,491357,539884.4,441704.8,513898.6,496663.2,460946.2,Ribonuclease inhibitor OS=Homo sapiens OX=9606 GN=RNH1 PE=1 SV=2
P06727,3,3,361443.33,323508,378251.67,318186,313631,317881.33,347706,330731,393609.67,297981,333804.67,313496,Apolipoprotein A-IV OS=Homo sapiens OX=9606 GN=APOA4 PE=1 SV=4
P04632,2,2,492939,618955.5,558593.5,711139.5,590097,537857,474204,632775.5,581274,665982.5,628054.5,530437,Calpain small subunit 1 OS=Homo sapiens OX=9606 GN=CAPNS1 PE=1 SV=1
P11047,14,14,452306.64,390573.07,423546.29,457483.29,432451.57,405134.57,435115.93,399293.43,440743.43,428433.21,460268.79,399545.64,Laminin subunit gamma-1 OS=Homo sapiens OX=9606 GN=LAMC1 PE=1 SV=3
A0A2R8Y4L2,2,2,405213.5,405837,401959.5,424414,390471.5,431002,389812.5,414898,418280,397464,415588.5,425056,Heterogeneous nuclear ribonucleoprotein A1-like 3 OS=Homo sapiens OX=9606 GN=HNRNPA1L3 PE=4 SV=1
P09651,2,2,405213.5,405837,401959.5,424414,390471.5,431002,389812.5,414898,418280,397464,415588.5,425056,Heterogeneous nuclear ribonucleoprotein A1 OS=Homo sapiens OX=9606 GN=HNRNPA1 PE=1 SV=5
P13807,8,8,544038.5,650060,633827.75,644827.25,678769,698417.12,523361.38,664574.25,659563.25,603881.12,722430.75,688782.62,"Glycogen [starch] synthase, muscle OS=Homo sapiens OX=9606 GN=GYS1 PE=1 SV=2"
O60506,5,5,481621.8,449711.2,417714.4,523240.8,502115.8,500411,463317,459752,434674.8,490015.4,534414.2,493507.8,Heterogeneous nuclear ribonucleoprotein Q OS=Homo sapiens OX=9606 GN=SYNCRIP PE=1 SV=2
Q9H223,5,5,534994.6,540532.6,451874,613604.4,544606.6,584342.8,514661.4,552601.4,470221.2,574640.8,579638.2,576281.6,EH domain-containing protein 4 OS=Homo sapiens OX=9606 GN=EHD4 PE=1 SV=1
Q9Y3I0,4,4,478424.5,416549,390151.5,510724.25,439217,446286.75,460241,425849.5,405992.75,478293.5,467469.5,440130,RNA-splicing ligase RtcB homolog OS=Homo sapiens OX=9606 GN=RTCB PE=1 SV=1
P21953,3,3,279163.67,246710.67,302529.67,227870,248912,273721.33,268553.33,252219,314813.33,213400,264923,269945,"2-oxoisovalerate dehydrogenase subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=BCKDHB PE=1 SV=2"
O95210,3,3,169834.33,162133,121626.67,239745.33,239392.33,247401.67,163379.33,165752.67,126564.67,224521.33,254790.67,243988.33,Starch-binding domain-containing protein 1 OS=Homo sapiens OX=9606 GN=STBD1 PE=1 SV=1
P62140,2,2,455568.5,455546.5,443548.5,508327.5,469824,444226.5,438253.5,465718,461558,476049,500045,438098.5,Serine/threonine-protein phosphatase PP1-beta catalytic subunit OS=Homo sapiens OX=9606 GN=PPP1CB PE=1 SV=3
P47756,2,2,1038321.5,919735,1020108,1019064.5,985427.5,1032986.5,998859,940270.5,1061528,954354.5,1048815,1018737,F-actin-capping protein subunit beta OS=Homo sapiens OX=9606 GN=CAPZB PE=1 SV=4
O75431,3,3,725081,728437.67,714650.67,819159.67,773125,835989.33,697523.33,744702,743667.67,767143.67,822856.33,824457,Metaxin-2 OS=Homo sapiens OX=9606 GN=MTX2 PE=1 SV=1
O60313,8,8,554972.38,582875.88,534321.12,599602.75,555922.75,611944.75,533879.5,595890,556016.25,561528.38,591682.12,603503,"Dynamin-like 120 kDa protein, mitochondrial OS=Homo sapiens OX=9606 GN=OPA1 PE=1 SV=3"
P10515,6,6,1716146.5,1625788.67,1737051.17,1727788.67,1823972.67,1906079.83,1650922.67,1662089.67,1807581.83,1618075.83,1941300.33,1879786.67,"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial OS=Homo sapiens OX=9606 GN=DLAT PE=1 SV=3"
P28838,4,4,280207.25,262442,284364.25,315532.75,370088.25,324627.5,269557.25,268301.75,295910,295496.25,393894,320149,Cytosol aminopeptidase OS=Homo sapiens OX=9606 GN=LAP3 PE=1 SV=3
P09496,2,2,342109,335041,349607.5,347423,345563.5,363922,329106.5,342521.5,363802.5,325361.5,367791.5,358901.5,Clathrin light chain A OS=Homo sapiens OX=9606 GN=CLTA PE=1 SV=1
Reverse_sp|Q8WUZ0|BCL7C_HUMAN,3,3,358120,315704.33,285228.67,318747.33,328985.67,341587.67,344508.67,322753,296809.33,298507,350147.67,336875.33,B-cell CLL/lymphoma 7 protein family member C OS=Homo sapiens OX=9606 GN=BCL7C PE=1 SV=3
Q9BZQ8,9,9,588838.78,560712,493910.67,575388.89,557778.89,552001.67,566459,573231.44,513964.89,538852.11,593657.89,544386.89,Protein Niban 1 OS=Homo sapiens OX=9606 GN=NIBAN1 PE=1 SV=1
Q01813,7,7,347994,378449,359599,368728.14,374964.29,419703.86,334767.86,386898.57,374199.57,345313.86,399083.43,413913.86,"ATP-dependent 6-phosphofructokinase, platelet type OS=Homo sapiens OX=9606 GN=PFKP PE=1 SV=2"
P05166,5,5,729232,736507,730472.2,603387.2,567711,589124.2,701516.4,752952,760131.8,565072.6,604228.8,580997.4,"Propionyl-CoA carboxylase beta chain, mitochondrial OS=Homo sapiens OX=9606 GN=PCCB PE=1 SV=3"
Q96AN5,3,3,305612,310512,342019.33,308260,227853.67,283216.67,293996.33,317444.67,355906.33,288685.33,242510,279309.67,Transmembrane protein 143 OS=Homo sapiens OX=9606 GN=TMEM143 PE=1 SV=1
O95810,3,3,658512.67,640873.67,675116,657154.33,590926.33,621251.67,633484.67,655182.67,702528,615425.67,628937.67,612681.67,Caveolae-associated protein 2 OS=Homo sapiens OX=9606 GN=CAVIN2 PE=1 SV=3
P47755,2,2,518798.5,477781.5,452180,481607.5,430985,477495,499080.5,488449.5,470540,451025.5,458708,470907.5,F-actin-capping protein subunit alpha-2 OS=Homo sapiens OX=9606 GN=CAPZA2 PE=1 SV=3
P52907,2,2,518798.5,477781.5,452180,481607.5,430985,477495,499080.5,488449.5,470540,451025.5,458708,470907.5,F-actin-capping protein subunit alpha-1 OS=Homo sapiens OX=9606 GN=CAPZA1 PE=1 SV=3
P07942,15,15,410101.67,515167.93,369787.8,387527.73,336171.67,385903.4,394514.93,526670.33,384802.07,362919.6,357795.67,380579.67,Laminin subunit beta-1 OS=Homo sapiens OX=9606 GN=LAMB1 PE=1 SV=2
contaminant_GR78_HUMAN,7,7,609909,567074,504544.14,640499.57,657164,579559.43,586728.57,579735.43,525030,599828.43,699435.86,571564.29,owl|P11021| 78 KD GLUCOSE REGULATED PROTEIN PRECURSOR (GRP 78) (IMMUNOGLOBULIN...
P11021,7,7,609909,567074,504544.14,640499.57,657164,579559.43,586728.57,579735.43,525030,599828.43,699435.86,571564.29,Endoplasmic reticulum chaperone BiP OS=Homo sapiens OX=9606 GN=HSPA5 PE=1 SV=2
contaminant_GR78_RAT,7,7,609909,567074,504544.14,640499.57,657164,579559.43,586728.57,579735.43,525030,599828.43,699435.86,571564.29,owl|P06761| 78 KD GLUCOSE REGULATED PROTEIN PRECURSOR (GRP 78) (IMMUNOGLOBULIN...
contaminant_GR78_MOUSE,7,7,609909,567074,504544.14,640499.57,657164,579559.43,586728.57,579735.43,525030,599828.43,699435.86,571564.29,owl|P20029| 78 KD GLUCOSE REGULATED PROTEIN PRECURSOR (GRP 78) (IMMUNOGLOBULIN...
contaminant_GR78_MESAU,7,7,609909,567074,504544.14,640499.57,657164,579559.43,586728.57,579735.43,525030,599828.43,699435.86,571564.29,owl|P07823| 78 KD GLUCOSE REGULATED PROTEIN PRECURSOR (GRP 78) (IMMUNOGLOBULIN...
P15088,3,3,817232.67,1061486.67,1028769,640044,704043.67,586974.67,786172.67,1085187.67,1070540.67,599401.67,749331,578877.33,Mast cell carboxypeptidase A OS=Homo sapiens OX=9606 GN=CPA3 PE=1 SV=2
Q9NTK5,3,3,487487.33,479500,491082.67,503212,449204.33,455205.33,468959.33,490205.67,511022.33,471258.33,478099.33,448925.67,Obg-like ATPase 1 OS=Homo sapiens OX=9606 GN=OLA1 PE=1 SV=2
O75521,3,3,582550.33,564242.33,497394.67,568580.33,446103.67,575564.67,560409.33,576840.67,517590.33,532476,474799,567624.67,Enoyl-CoA delta isomerase 2 OS=Homo sapiens OX=9606 GN=ECI2 PE=1 SV=4
Q53GG5,3,3,504762.67,583273.33,571789.67,778557.33,516580,580462,485578.33,596296.33,595006,729119.67,549808.67,572454.67,PDZ and LIM domain protein 3 OS=Homo sapiens OX=9606 GN=PDLIM3 PE=1 SV=1
Q9NXA8,2,2,235616,246516.5,238175.5,272013.5,266663.5,282693.5,226660.5,252020,247846,254740.5,283816.5,278793.5,"NAD-dependent protein deacylase sirtuin-5, mitochondrial OS=Homo sapiens OX=9606 GN=SIRT5 PE=1 SV=2"
Q9UHQ4,3,3,501789,487703.33,435116,524641.33,450772.67,493671.33,482717.67,498592.33,452783,491326.67,479768.33,486861,B-cell receptor-associated protein 29 OS=Homo sapiens OX=9606 GN=BCAP29 PE=1 SV=2
Q14BN4,6,6,357791.33,339472.67,283568.83,352064.17,354261.67,391472.17,344192.83,347052.17,295082.17,329708.17,377049.17,386071.67,Sarcolemmal membrane-associated protein OS=Homo sapiens OX=9606 GN=SLMAP PE=1 SV=1
Q3ZCQ8,2,2,94450.5,69969.5,98085,90720.5,75977.5,87188.5,90860,71531,102067.5,84959,80864,85985.5,Mitochondrial import inner membrane translocase subunit TIM50 OS=Homo sapiens OX=9606 GN=TIMM50 PE=1 SV=2
Q8NFV4,3,3,1059061.33,1173484.67,1073714,1159605,1048792.67,1076339.33,1018810.67,1199686,1117310.67,1085971,1116256.33,1061491.33,Protein ABHD11 OS=Homo sapiens OX=9606 GN=ABHD11 PE=1 SV=1
Q14894,3,3,507701.67,691402.67,508672.33,721224.67,619416.67,742137.33,488405.67,706840,529326,675427.67,659260.33,731899.67,Ketimine reductase mu-crystallin OS=Homo sapiens OX=9606 GN=CRYM PE=1 SV=1
P10768,2,2,627012,563139.5,481807.5,712831.5,625885.5,594659,603181.5,575713,501370,667567,666145.5,586456,S-formylglutathione hydrolase OS=Homo sapiens OX=9606 GN=ESD PE=1 SV=2
P29692,2,2,413934,418732.5,366384,483940,506921.5,469378,398201.5,428082,381260,453210,539529,462903,Elongation factor 1-delta OS=Homo sapiens OX=9606 GN=EEF1D PE=1 SV=5
P08123,10,10,93924.8,112996.8,126949.7,151152,210487,227269.5,90354.7,115519.4,132103.9,141553.4,224026.1,224134,Collagen alpha-2(I) chain OS=Homo sapiens OX=9606 GN=COL1A2 PE=1 SV=7
P49419,4,4,603497.5,552933.75,544587.5,696350,544903,590734,580560.5,565279.5,566699.5,652132.25,579953.75,582584.75,Alpha-aminoadipic semialdehyde dehydrogenase OS=Homo sapiens OX=9606 GN=ALDH7A1 PE=1 SV=5
Q9Y2Z9,3,3,183851.33,191915.67,192203.67,189508.33,171379.67,188506,176863.67,196200.67,200007.33,177474.33,182403.33,185905,"Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial OS=Homo sapiens OX=9606 GN=COQ6 PE=1 SV=2"
P12694,3,3,383524.67,656963.33,374187.33,368083,390161,446297.33,368948,671631.67,389380.33,344710,415257.67,440140.67,"2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=BCKDHA PE=1 SV=2"
Q9BPW8,3,3,663377.33,614009.67,596707,706769,650638,626116.67,638165,627719,620935.33,661889.67,692490.33,617479.33,Protein NipSnap homolog 1 OS=Homo sapiens OX=9606 GN=NIPSNAP1 PE=1 SV=1
Q9P0L0,3,3,299823.67,263912.67,251284,307484,274567.33,301061.67,288428.33,269805,261486.67,287958.67,292228.67,296908.33,Vesicle-associated membrane protein-associated protein A OS=Homo sapiens OX=9606 GN=VAPA PE=1 SV=3
P17931,2,2,1182132.5,900797,986623,906692.5,752088.5,1041982,1137204.5,920910,1026683.5,849118.5,800466.5,1027608,Galectin-3 OS=Homo sapiens OX=9606 GN=LGALS3 PE=1 SV=5
P11277,17,17,400370.94,379185.71,393095.71,384944.35,377522.18,387211.47,385154.06,387651.88,409056.59,360500.35,401805.88,381869.76,"Spectrin beta chain, erythrocytic OS=Homo sapiens OX=9606 GN=SPTB PE=1 SV=5"
Q86TC9,9,9,202102.11,214065,178637.22,259483.67,219376.11,246589.33,194420.67,218844.11,185890.11,243006.33,233487.22,243187.33,Myopalladin OS=Homo sapiens OX=9606 GN=MYPN PE=1 SV=2
O00159,9,9,442987,427372.67,431948.89,407047.44,377113.11,420505.22,426150.44,436914.78,449487.22,381199.89,401370.56,414704.22,Unconventional myosin-Ic OS=Homo sapiens OX=9606 GN=MYO1C PE=1 SV=4
Q15063,6,6,285440.83,334617.33,249621.17,436082.33,1446628.17,786379.5,274592.17,342088.33,259756.33,408391.17,1539682.83,775531.67,Periostin OS=Homo sapiens OX=9606 GN=POSTN PE=1 SV=2
P39656,3,3,458970.33,430292.33,412937,491036.67,451812,482469.33,441526.33,439899.67,429703.33,459856.33,480874.67,475813.67,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=Homo sapiens OX=9606 GN=DDOST PE=1 SV=4
O43681,2,2,335171,464874.5,307831,309400.5,248065,274935,322432,475254,320330,289753.5,264021.5,271142,ATPase GET3 OS=Homo sapiens OX=9606 GN=GET3 PE=1 SV=2
Q9NRG7,3,3,541011.33,422264,589017.33,512324,529425.67,478158.67,520449.33,431692,612933.33,479791.67,563480.67,471562.67,Epimerase family protein SDR39U1 OS=Homo sapiens OX=9606 GN=SDR39U1 PE=1 SV=3
P36776,11,11,350748.82,351408.45,314000.91,360094.73,359478.73,342065.27,337417.91,359254.27,326750.18,337228.82,382601.91,337346.18,"Lon protease homolog, mitochondrial OS=Homo sapiens OX=9606 GN=LONP1 PE=1 SV=2"
Q9HCP6,3,3,480919,521365,485031.67,474906,467241.33,496017.33,462641,533005.67,504725.33,444749.67,497296.33,489175,Protein-cysteine N-palmitoyltransferase HHAT-like protein OS=Homo sapiens OX=9606 GN=HHATL PE=1 SV=1
P51648,4,4,309093.25,318745.25,267484.75,340547.5,443726.25,375503,297345.5,325861.75,278345.25,318922.5,472268.5,370322.75,Aldehyde dehydrogenase family 3 member A2 OS=Homo sapiens OX=9606 GN=ALDH3A2 PE=1 SV=1
P22830,4,4,261668.75,297640.5,252882.75,248997,259271.25,263302.75,251723.25,304286,263150.5,233185.75,275948.25,259670,"Ferrochelatase, mitochondrial OS=Homo sapiens OX=9606 GN=FECH PE=1 SV=2"
Q15119,3,3,639101.67,682873.67,575651.33,668922,599199.67,643407.67,614811.67,698120.67,599024.67,626446,637743,634532,"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 2, mitochondrial OS=Homo sapiens OX=9606 GN=PDK2 PE=1 SV=2"
Q9BTZ2,3,3,978777,834146,749504,961952.67,1039437.67,1035842,941577.33,852771,779936.33,900869.33,1106299.67,1021552.67,Dehydrogenase/reductase SDR family member 4 OS=Homo sapiens OX=9606 GN=DHRS4 PE=1 SV=3
Q99714,3,3,686787.33,757653.33,656842,602689.33,643099.67,598320,660685,774570.33,683512,564418.67,684467,590066.33,3-hydroxyacyl-CoA dehydrogenase type-2 OS=Homo sapiens OX=9606 GN=HSD17B10 PE=1 SV=3
Q08043,8,8,1115937.88,1181524.75,1122814.25,1434400.25,1330297.5,1416771.5,1073525.25,1207905.75,1168404.38,1343317.38,1415869.25,1397227.88,Alpha-actinin-3 OS=Homo sapiens OX=9606 GN=ACTN3 PE=1 SV=2
Q14974,6,6,729038.5,741328.67,712756.33,885514.83,780468,828130.67,701330.17,757880.83,741696.67,829285.67,830671.5,816706.83,Importin subunit beta-1 OS=Homo sapiens OX=9606 GN=KPNB1 PE=1 SV=2
Q13554,3,3,689151.33,810643.33,696237.33,745577.33,651299,686727,662959.33,828743.33,724506.67,698234,693193.67,677253.67,Calcium/calmodulin-dependent protein kinase type II subunit beta OS=Homo sapiens OX=9606 GN=CAMK2B PE=1 SV=3
P52597,3,3,394385,397472,381193.33,367582.67,373049.67,380601.67,379395.67,406346.67,396671,344241.33,397045.67,375351,Heterogeneous nuclear ribonucleoprotein F OS=Homo sapiens OX=9606 GN=HNRNPF PE=1 SV=3
O15144,2,2,507081.5,494167,458710,537950,569658.5,520132,487809,505200.5,477335,503790.5,606301.5,512956.5,Actin-related protein 2/3 complex subunit 2 OS=Homo sapiens OX=9606 GN=ARPC2 PE=1 SV=1
P50395,3,3,376470,339760,317782.33,398410.33,387828,408495.33,362161.33,347345.67,330685.33,373111.33,412775,402860.33,Rab GDP dissociation inhibitor beta OS=Homo sapiens OX=9606 GN=GDI2 PE=1 SV=2
P02765,4,4,905540,691104,768202.5,596323,534478.75,453498.5,871123.75,706535,799394.25,558456.75,568858.75,447242.5,Alpha-2-HS-glycoprotein OS=Homo sapiens OX=9606 GN=AHSG PE=1 SV=2
Q5HYK3,3,3,380863,447425.33,355564.67,418939,392849,406893.33,366387.67,457415.33,370001.33,392336.33,418119,401280,"2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial OS=Homo sapiens OX=9606 GN=COQ5 PE=1 SV=2"
Q9UBQ7,2,2,342777.5,320052,249856.5,388967,342207.5,296371.5,329749.5,327198,260001,364267.5,364220,292282.5,Glyoxylate reductase/hydroxypyruvate reductase OS=Homo sapiens OX=9606 GN=GRHPR PE=1 SV=1
Q9BQ69,2,2,324552,281646,248779,357257,325897,352575,312216.5,287934.5,258880,334571.5,346860,347711,ADP-ribose glycohydrolase MACROD1 OS=Homo sapiens OX=9606 GN=MACROD1 PE=1 SV=2
Q92629,2,2,802606,811216.5,818350.5,876749.5,784140,790303,772102,829329.5,851578.5,821076.5,834580,779401,Delta-sarcoglycan OS=Homo sapiens OX=9606 GN=SGCD PE=1 SV=2
Q96A26,2,2,974012,878773,970641.5,929870.5,836482,876466.5,936993.5,898394.5,1010053,870824.5,890288.5,864376,Protein FAM162A OS=Homo sapiens OX=9606 GN=FAM162A PE=1 SV=2
O95202,6,6,323245.33,325832.17,305598.67,338092.67,317152.17,313634.17,310959.5,333107.17,318006.67,316623.83,337552.5,309307.17,Mitochondrial proton/calcium exchanger protein OS=Homo sapiens OX=9606 GN=LETM1 PE=1 SV=1
P19338,4,4,361088,369185.5,326428.25,363898.5,380138,387160,347364,377428.25,339682,340791,404590,381818.75,Nucleolin OS=Homo sapiens OX=9606 GN=NCL PE=1 SV=3
O60884,3,3,553831.67,581958.33,516533.67,591272,595022.67,592736,532782.33,594952,537506.33,553726.33,633297.33,584559.33,DnaJ homolog subfamily A member 2 OS=Homo sapiens OX=9606 GN=DNAJA2 PE=1 SV=1
Q9H2U2,2,2,306883.5,288622,200937.5,290933.5,288935.5,237912.5,295219.5,295066,209096,272459,307521,234630.5,"Inorganic pyrophosphatase 2, mitochondrial OS=Homo sapiens OX=9606 GN=PPA2 PE=1 SV=2"
Q9NSE4,7,7,400293.43,421057.43,418637,418242,392607.71,404072.43,385079.43,430458.57,435634.86,391683.57,417862,398498.29,"Isoleucine--tRNA ligase, mitochondrial OS=Homo sapiens OX=9606 GN=IARS2 PE=1 SV=2"
Q8TB37,2,2,542941,551338.5,528472,533886.5,506714.5,563279,522305.5,563648.5,549930,499985,539309,555508.5,Iron-sulfur protein NUBPL OS=Homo sapiens OX=9606 GN=NUBPL PE=1 SV=3
O14521,2,2,1259150,1406068,1772811,1198575,1278251,1435800.5,1211294.5,1437462.5,1844794,1122467,1360474.5,1415994.5,"Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial OS=Homo sapiens OX=9606 GN=SDHD PE=1 SV=1"
P23786,4,4,229566.5,221090.75,272968,258926.25,218308.75,228718.25,220841.25,226027,284051.25,242484.25,232351,225562.75,"Carnitine O-palmitoyltransferase 2, mitochondrial OS=Homo sapiens OX=9606 GN=CPT2 PE=1 SV=2"
P78371,6,6,560075,589355.83,689527,586721.83,551950.67,552207,538788.5,602514.67,717524,549465.5,587454.67,544589.33,T-complex protein 1 subunit beta OS=Homo sapiens OX=9606 GN=CCT2 PE=1 SV=4
O95822,3,3,524463.33,520178.67,509123.33,629254,582389.33,609085.67,504530.33,531793.33,529795.33,589297,619851.33,600683.33,"Malonyl-CoA decarboxylase, mitochondrial OS=Homo sapiens OX=9606 GN=MLYCD PE=1 SV=3"
Q08431,2,2,292755.5,317987,285747.5,346424,377651.5,324995.5,281629,325086.5,297349.5,324426,401944,320512,Lactadherin OS=Homo sapiens OX=9606 GN=MFGE8 PE=1 SV=3
P35613,2,2,454505.5,423143,394903.5,460905,396353,438854.5,437231,432590.5,410937.5,431637.5,421848,432800.5,Basigin OS=Homo sapiens OX=9606 GN=BSG PE=1 SV=2
P46976,2,2,652402,670548.5,419439.5,941239,842643.5,812923,627606.5,685520.5,436470,881471,896846.5,801709,Glycogenin-1 OS=Homo sapiens OX=9606 GN=GYG1 PE=1 SV=4
P35749,22,22,4168954.73,3506685.68,3949321.82,4296752.32,3441256.32,4241601.14,4010510.18,3584984.05,4109679.73,4023914.14,3662616.5,4183091.5,Myosin-11 OS=Homo sapiens OX=9606 GN=MYH11 PE=1 SV=3
P52272,4,4,355505.5,329622,316221,334891,319460,354706.75,341993.75,336981.5,329060.25,313625.5,340009,349813.25,Heterogeneous nuclear ribonucleoprotein M OS=Homo sapiens OX=9606 GN=HNRNPM PE=1 SV=3
O14967,4,4,575401.25,472800.25,517584.25,536114.5,486845,495478.5,553532,483356.75,538599.75,502071.5,518161,488643.25,Calmegin OS=Homo sapiens OX=9606 GN=CLGN PE=1 SV=1
P10915,2,2,214136.5,251073.5,247478,258863.5,334927,327769.5,205998,256679,257526,242425.5,356471,323248,Hyaluronan and proteoglycan link protein 1 OS=Homo sapiens OX=9606 GN=HAPLN1 PE=2 SV=2
O43852,3,3,972361.33,1051870.33,941565.33,1103409.33,907727.33,965778.67,935405.67,1075356.33,979796.33,1033344,966116.67,952456,Calumenin OS=Homo sapiens OX=9606 GN=CALU PE=1 SV=2
Q96ND0,2,2,262969,274353,265741.5,317699,266207.5,265354,252974,280478.5,276531.5,297525,283331,261693,Protein FAM210A OS=Homo sapiens OX=9606 GN=FAM210A PE=1 SV=2
P21333,17,17,504912.76,547954.88,479859.47,763909.94,661514.53,678211.06,485722.71,560189.29,499343.12,715402.24,704066.29,668855.18,Filamin-A OS=Homo sapiens OX=9606 GN=FLNA PE=1 SV=4
A7E2Y1,31,31,3857640.58,3424603,3682404.39,3972719.55,3141166.16,3886116,3711027.81,3501068.55,3831924.32,3720456.97,3343223,3832509.97,Myosin-7B OS=Homo sapiens OX=9606 GN=MYH7B PE=1 SV=4
Q9NZN3,5,5,458373.4,451169,394634.6,507158,463826.6,495777.6,440952.2,461242.4,410657.6,474953.8,493662,488938.2,EH domain-containing protein 3 OS=Homo sapiens OX=9606 GN=EHD3 PE=1 SV=2
O75131,4,4,521365.25,471956.25,474051.25,488366.75,460136.75,459959.5,501550.25,482493.5,493299.25,457355.75,489735,453614.25,Copine-3 OS=Homo sapiens OX=9606 GN=CPNE3 PE=1 SV=1
P40227,4,4,358051.25,362599.5,333539,422946.25,390356.25,413764.25,344443,370695.25,347081.5,396089,415465.75,408056.5,T-complex protein 1 subunit zeta OS=Homo sapiens OX=9606 GN=CCT6A PE=1 SV=3
P35573,9,9,479945.11,538849.56,438125.56,666582.56,580715.67,567133.78,461704,550880.67,455914.78,624255,618070,559310.22,Glycogen debranching enzyme OS=Homo sapiens OX=9606 GN=AGL PE=1 SV=3
Q14152,3,3,237294,188320.33,227710,214470,196007,217070.67,228275,192524.67,236955.67,200851,208615,214075.67,Eukaryotic translation initiation factor 3 subunit A OS=Homo sapiens OX=9606 GN=EIF3A PE=1 SV=1
