accession,spec count,peptide num,avg int m/z_126.127725,avg int m/z_127.12476,avg int m/z_128.134433,avg int m/z_129.131468,avg int m/z_130.141141,avg int m/z_131.138176,norm int m/z_126.127725,norm int m/z_127.12476,norm int m/z_128.134433,norm int m/z_129.131468,norm int m/z_130.141141,norm int m/z_131.138176,description
P05023,9,9,1099481.11,931461.44,952589.56,1194815.56,1090351.56,1028206.67,1066499.11,961378.11,989089.11,1115786.78,1149840.44,1010019.33,Sodium/potassium-transporting ATPase subunit alpha-1 OS=Homo sapiens OX=9606 GN=ATP1A1 PE=1 SV=1
Q13642,4,4,231585,336548.25,220117.25,542631.5,375079.75,404707.75,224637.75,347357.25,228551,506740,395543.5,397549,Four and a half LIM domains protein 1 OS=Homo sapiens OX=9606 GN=FHL1 PE=1 SV=4
P08574,8,8,1275121.12,1139897.75,1270223.12,1236894.25,1176221.62,1301987,1236870.38,1176509.12,1318893.25,1155082.12,1240395.75,1278957.25,"Cytochrome c1, heme protein, mitochondrial OS=Homo sapiens OX=9606 GN=CYC1 PE=1 SV=3"
Q8N3V7,8,8,450946.25,427271.88,422437.88,549305.25,492650.25,510285.5,437418.5,440994.5,438623.88,512972.12,519528.75,501259.25,Synaptopodin OS=Homo sapiens OX=9606 GN=SYNPO PE=1 SV=2
Q53H12,3,3,320208.33,368944.67,310285.33,303004.67,332868,330745.33,310602.67,380794,322174,282962.67,351028.67,324895,"Acylglycerol kinase, mitochondrial OS=Homo sapiens OX=9606 GN=AGK PE=1 SV=2"
P61163,4,4,382359.5,361606.5,362356.75,480478.25,451857.5,434704.75,370889.25,373220.25,376240.5,448697.75,476510.25,427015.25,Alpha-centractin OS=Homo sapiens OX=9606 GN=ACTR1A PE=1 SV=1
Q9UI47,7,7,336610,301168.57,292563.43,326173.86,249277.14,291039.86,326512,310841.29,303773,304599.43,262877,285891.57,Catenin alpha-3 OS=Homo sapiens OX=9606 GN=CTNNA3 PE=1 SV=2
P11277,17,17,488657.71,452889.82,489010,473391.29,469290.76,475130.71,473998.82,467435.47,507746.71,442079.41,494894.82,466726.18,"Spectrin beta chain, erythrocytic OS=Homo sapiens OX=9606 GN=SPTB PE=1 SV=5"
P02671,7,7,390839,360879.29,545911,321325.29,474888,335985.57,379114.57,372469.71,566828.14,300071.43,500797.43,330042.29,Fibrinogen alpha chain OS=Homo sapiens OX=9606 GN=FGA PE=1 SV=2
Q07960,5,5,748507.8,850013.4,603479.8,860087.2,836895.2,861961.4,726054.2,877314.2,626602.6,803198.4,882555.4,846714.6,Rho GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=ARHGAP1 PE=1 SV=1
Q9NY65,5,5,947101,895964.6,804833.8,860503.4,809100.8,892723.4,918690,924741.2,835671.8,803587.2,853244.6,876932.4,Tubulin alpha-8 chain OS=Homo sapiens OX=9606 GN=TUBA8 PE=1 SV=1
O00299,2,2,584595.5,589677.5,519615,613528.5,630744.5,622761,567058.5,608616.5,539524.5,572947.5,665157.5,611745,Chloride intracellular channel protein 1 OS=Homo sapiens OX=9606 GN=CLIC1 PE=1 SV=4
P13807,6,6,460781.33,569579.67,583886.83,530839.83,587061.33,568545.33,446958.67,587873.33,606258.5,495728.17,619090.83,558488.67,"Glycogen [starch] synthase, muscle OS=Homo sapiens OX=9606 GN=GYS1 PE=1 SV=2"
P48643,4,4,715905.75,625989.5,686423,711147,682294.25,697545,694430,646094.75,712724,664109.25,719519.5,685206.25,T-complex protein 1 subunit epsilon OS=Homo sapiens OX=9606 GN=CCT5 PE=1 SV=1
O95822,6,6,630339,596437.83,637956.83,744472.33,677233.83,716336.33,611430,615594.17,662400.5,695230.33,714183.17,703665.5,"Malonyl-CoA decarboxylase, mitochondrial OS=Homo sapiens OX=9606 GN=MLYCD PE=1 SV=3"
P21953,3,3,290944,279288.67,313175.33,227394.33,247223.67,271832,282216,288258.33,325174.67,212353.33,260711.67,267023.67,"2-oxoisovalerate dehydrogenase subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=BCKDHB PE=1 SV=2"
O75431,3,3,639327,626380.67,630909.33,743652.67,659015.67,742343.33,620148.33,646498.33,655083.33,694465,694971,729212.33,Metaxin-2 OS=Homo sapiens OX=9606 GN=MTX2 PE=1 SV=1
P07942,16,16,374046.94,430255.69,332407.88,331882.38,288016.25,320646,362826,444074.31,345144.06,309930.19,303729.81,314973.94,Laminin subunit beta-1 OS=Homo sapiens OX=9606 GN=LAMB1 PE=1 SV=2
Q8N8N7,3,3,1052295.33,968077.67,967705.33,1006376.33,842157.67,914150.33,1020728.67,999170.67,1004784,939811.33,888105.33,897980.67,Prostaglandin reductase 2 OS=Homo sapiens OX=9606 GN=PTGR2 PE=1 SV=1
Q15327,2,2,1313880,1173081.5,1040442,1481903,1224462.5,1380963,1274466.5,1210758.5,1080307.5,1383885.5,1291268.5,1356536.5,Ankyrin repeat domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ANKRD1 PE=1 SV=2
Q06323,2,2,251850.5,250753,211192,256375,346894.5,272799,244295,258806,219283.5,239417,365820.5,267973,Proteasome activator complex subunit 1 OS=Homo sapiens OX=9606 GN=PSME1 PE=1 SV=1
P09496,2,2,193096.5,208126,191958,195555,211006,216299,187303.5,214810,199313,182620,222518,212472.5,Clathrin light chain A OS=Homo sapiens OX=9606 GN=CLTA PE=1 SV=1
P05165,5,5,338275.6,335478.4,311001.8,359860,317255.4,331348.4,328127.8,346252.8,322918,336057.4,334564.2,325487.2,"Propionyl-CoA carboxylase alpha chain, mitochondrial OS=Homo sapiens OX=9606 GN=PCCA PE=1 SV=4"
P40123,5,5,345888.8,359089,326863.2,366004,328772.6,382009.8,335512.4,370622,339386.8,341795,346709.8,375252.4,Adenylyl cyclase-associated protein 2 OS=Homo sapiens OX=9606 GN=CAP2 PE=1 SV=1
O95810,6,6,873887.5,822104.5,893584.5,905623.67,817445.17,871655.67,847672.83,848508.83,927823.17,845722.83,862044.5,856237.33,Caveolae-associated protein 2 OS=Homo sapiens OX=9606 GN=CAVIN2 PE=1 SV=3
Q9NVD7,3,3,285432.33,269287.33,257625.67,309374,297069.67,338824.33,276870,277936,267496.67,288910.67,313277.33,332830.67,Alpha-parvin OS=Homo sapiens OX=9606 GN=PARVA PE=1 SV=1
P47755,2,2,497809.5,472409.5,468385.5,495100.5,417238,442693.5,482876,487582.5,486332,462353,440002,434862.5,F-actin-capping protein subunit alpha-2 OS=Homo sapiens OX=9606 GN=CAPZA2 PE=1 SV=3
P52907,2,2,497809.5,472409.5,468385.5,495100.5,417238,442693.5,482876,487582.5,486332,462353,440002,434862.5,F-actin-capping protein subunit alpha-1 OS=Homo sapiens OX=9606 GN=CAPZA1 PE=1 SV=3
contaminant_GR78_HUMAN,7,7,594585,544856.14,503290.57,668231.71,684392.71,596694,576748.71,562355.71,522574.29,624032.71,721732.57,586139.29,owl|P11021| 78 KD GLUCOSE REGULATED PROTEIN PRECURSOR (GRP 78) (IMMUNOGLOBULIN...
P11021,7,7,594585,544856.14,503290.57,668231.71,684392.71,596694,576748.71,562355.71,522574.29,624032.71,721732.57,586139.29,Endoplasmic reticulum chaperone BiP OS=Homo sapiens OX=9606 GN=HSPA5 PE=1 SV=2
contaminant_GR78_RAT,7,7,594585,544856.14,503290.57,668231.71,684392.71,596694,576748.71,562355.71,522574.29,624032.71,721732.57,586139.29,owl|P06761| 78 KD GLUCOSE REGULATED PROTEIN PRECURSOR (GRP 78) (IMMUNOGLOBULIN...
contaminant_GR78_MOUSE,7,7,594585,544856.14,503290.57,668231.71,684392.71,596694,576748.71,562355.71,522574.29,624032.71,721732.57,586139.29,owl|P20029| 78 KD GLUCOSE REGULATED PROTEIN PRECURSOR (GRP 78) (IMMUNOGLOBULIN...
contaminant_GR78_MESAU,7,7,594585,544856.14,503290.57,668231.71,684392.71,596694,576748.71,562355.71,522574.29,624032.71,721732.57,586139.29,owl|P07823| 78 KD GLUCOSE REGULATED PROTEIN PRECURSOR (GRP 78) (IMMUNOGLOBULIN...
Q9NVI7,4,4,160410.75,160131.75,147855,156459.75,143988.75,149375.25,155598.5,165274.5,153519.75,146110.5,151844.5,146732.75,ATPase family AAA domain-containing protein 3A OS=Homo sapiens OX=9606 GN=ATAD3A PE=1 SV=2
P10909,3,3,242309.67,202778,223317,203696,324372.33,225999.33,235040.67,209290.33,231873.33,190222.33,342069.33,222001.67,Clusterin OS=Homo sapiens OX=9606 GN=CLU PE=1 SV=1
Q9BTZ2,2,2,858914,714732,701199,881716,844126,902275.5,833148.5,737688,728066.5,823396.5,890181,886315.5,Dehydrogenase/reductase SDR family member 4 OS=Homo sapiens OX=9606 GN=DHRS4 PE=1 SV=3
P35749,24,24,5855207.75,4741019.54,5622134.04,6264773.54,4850835.96,5938141.71,5679566.88,4893293.79,5837554.29,5850404.08,5115496.29,5833108.58,Myosin-11 OS=Homo sapiens OX=9606 GN=MYH11 PE=1 SV=3
Q14BN4,7,7,421173.14,396867.86,338212,437326.43,438078.86,475330.14,408538.57,409614.43,351170.71,408399.86,461979.86,466922.14,Sarcolemmal membrane-associated protein OS=Homo sapiens OX=9606 GN=SLMAP PE=1 SV=1
P23246,6,6,542648,519332.17,544189.5,478956.83,540822.67,494348.17,526369.5,536012,565040.33,447276.83,570329.33,485603.5,"Splicing factor, proline- and glutamine-rich OS=Homo sapiens OX=9606 GN=SFPQ PE=1 SV=2"
P49257,4,4,321618.25,436629,318419.75,387403.5,365097.75,387796,311970,450652.5,330620,361779,385017,380936.25,Protein ERGIC-53 OS=Homo sapiens OX=9606 GN=LMAN1 PE=1 SV=2
P49189,4,4,454420.5,456387.25,388464,515849.25,528801.5,472261,440789,471045,403348.25,481728.75,557652.5,463907.5,4-trimethylaminobutyraldehyde dehydrogenase OS=Homo sapiens OX=9606 GN=ALDH9A1 PE=1 SV=3
Q14894,3,3,358235.33,555297,369792.33,573066.67,446246.67,571328,347489,573132,383961,535162,470593.33,561222,Ketimine reductase mu-crystallin OS=Homo sapiens OX=9606 GN=CRYM PE=1 SV=1
P29692,3,3,418549.67,389804,363953,523781,494728.33,512948.67,405994,402323,377897.67,489136,521720,503875.33,Elongation factor 1-delta OS=Homo sapiens OX=9606 GN=EEF1D PE=1 SV=5
P02790,3,3,641905.33,559424.67,544988.67,556251,537539.33,517013.67,622649.33,577392,565870.33,519458.33,566866.67,507868.67,Hemopexin OS=Homo sapiens OX=9606 GN=HPX PE=1 SV=2
P12694,4,4,558393.25,552842.5,647984,515066.5,599880.25,570010.5,541642.5,570598.5,672812,480998.25,632609,559927.75,"2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=BCKDHA PE=1 SV=2"
P45954,3,3,393329.33,496118,463943.33,506135.33,461139.67,480698.33,381530,512051.67,481719.33,472657.67,486298.67,472195.33,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADSB PE=1 SV=1"
P17931,3,3,151457,120153.67,116587,114918.67,104215.33,136540.67,146913.33,124012.33,121053.67,107317,109900.67,134125,Galectin-3 OS=Homo sapiens OX=9606 GN=LGALS3 PE=1 SV=5
Q7Z406,18,18,2027677.67,1770208.22,1794914.22,2079646.94,1815107.33,2015782.94,1966852.28,1827064.22,1863688.72,1942093.11,1914138.83,1980127.67,Myosin-14 OS=Homo sapiens OX=9606 GN=MYH14 PE=1 SV=2
P35573,11,11,343664.73,418951.82,317901.18,455025.64,418015.64,447545.82,333355.09,432407.45,330081.64,424928.55,440822.09,439629.36,Glycogen debranching enzyme OS=Homo sapiens OX=9606 GN=AGL PE=1 SV=3
O43813,4,4,250626,242095.5,227126,273526.25,316678.75,308542.5,243107.5,249870.5,235828.25,255434,333956,303084.5,Glutathione S-transferase LANCL1 OS=Homo sapiens OX=9606 GN=LANCL1 PE=1 SV=1
P31942,3,3,1344470.67,1104415.33,1099141,1211665.67,1405600.67,1485647.33,1304139.67,1139887.33,1141255.67,1131522,1482289.33,1459368.67,Heterogeneous nuclear ribonucleoprotein H3 OS=Homo sapiens OX=9606 GN=HNRNPH3 PE=1 SV=2
P21333,20,20,476517.7,514864.2,476410.5,656698.75,605881.05,613814.2,462223,531400.45,494664.35,613262.3,638937.4,602956.65,Filamin-A OS=Homo sapiens OX=9606 GN=FLNA PE=1 SV=4
Q00610,15,15,761740,717209.27,743107.93,830498.53,741435.53,851072.07,738889.2,740244.33,771580.73,775566.6,781887.73,836018,Clathrin heavy chain 1 OS=Homo sapiens OX=9606 GN=CLTC PE=1 SV=5
Q14152,5,5,270608.4,222647.8,255658.6,248529.4,222253.6,248902.8,262490.4,229798.6,265454.2,232090.8,234379.2,244499.6,Eukaryotic translation initiation factor 3 subunit A OS=Homo sapiens OX=9606 GN=EIF3A PE=1 SV=1
Q92499,5,5,521381.6,529802.4,503391.4,564896.8,497974,513189,505741,546818.2,522679.2,527532.4,525143,504111.4,ATP-dependent RNA helicase DDX1 OS=Homo sapiens OX=9606 GN=DDX1 PE=1 SV=2
Q96HC4,6,6,636247.67,744468.17,577036.67,907946.5,831832.83,829104.83,617161.5,768379,599146.17,847892,877217,814439.5,PDZ and LIM domain protein 5 OS=Homo sapiens OX=9606 GN=PDLIM5 PE=1 SV=5
P80404,3,3,273853,321601.67,216297.33,312250.33,379991.67,349965,265638,331930.33,224584.33,291597,400723.33,343774.67,"4-aminobutyrate aminotransferase, mitochondrial OS=Homo sapiens OX=9606 GN=ABAT PE=1 SV=3"
O15382,4,4,591263.75,541025.25,481310.75,533839,490867,477507,573526.75,558401.75,499752.5,498529,517648.25,469060.5,"Branched-chain-amino-acid aminotransferase, mitochondrial OS=Homo sapiens OX=9606 GN=BCAT2 PE=1 SV=2"
P54727,3,3,504772.67,512923,479647.33,581074.33,502751.67,530028,489630.67,529397,498025,542640,530181,520652.33,UV excision repair protein RAD23 homolog B OS=Homo sapiens OX=9606 GN=RAD23B PE=1 SV=1
Q9NZJ7,2,2,336510.5,373816,351260,358964.5,324122.5,315711,326415.5,385821.5,364719,335221,341806,310126.5,Mitochondrial carrier homolog 1 OS=Homo sapiens OX=9606 GN=MTCH1 PE=1 SV=1
P50502,3,3,510327.67,530573.33,424472,717188.33,668169.33,604126,495018.67,547614.33,440735.67,669751.33,704624,593439.67,Hsc70-interacting protein OS=Homo sapiens OX=9606 GN=ST13 PE=1 SV=2
Q8NFI4,3,3,510327.67,530573.33,424472,717188.33,668169.33,604126,495018.67,547614.33,440735.67,669751.33,704624,593439.67,Putative protein FAM10A5 OS=Homo sapiens OX=9606 GN=ST13P5 PE=5 SV=1
Reverse_sp|Q3ZCQ8|TIM50_HUMAN,2,2,1479246,1274748,1458083.5,1530070.5,1265543,1698888.5,1434872,1315690.5,1513951.5,1428867,1334590,1668838.5,Mitochondrial import inner membrane translocase subunit TIM50 OS=Homo sapiens OX=9606 GN=TIMM50 PE=1 SV=2
Q99714,3,3,812473.33,868703.67,745139,725421.33,760279.33,732127.33,788101,896605,773689.67,677439.67,801759.33,719177.33,3-hydroxyacyl-CoA dehydrogenase type-2 OS=Homo sapiens OX=9606 GN=HSD17B10 PE=1 SV=3
Q08043,8,8,1150461.5,1149046.25,1122176.62,1423374.75,1295469,1416036.12,1115950.25,1185951.5,1165174,1329228.38,1366149.12,1390989.25,Alpha-actinin-3 OS=Homo sapiens OX=9606 GN=ACTN3 PE=1 SV=2
P23786,7,7,317085.86,314562.14,378877.57,371983.14,323821.71,306691.29,307573.57,324665,393394.43,347378.71,341488.86,301266.14,"Carnitine O-palmitoyltransferase 2, mitochondrial OS=Homo sapiens OX=9606 GN=CPT2 PE=1 SV=2"
Q13554,3,3,725094.67,762949.67,716408.67,794720.33,639999.33,704144.33,703343,787454,743858.33,742154.67,674917,691689,Calcium/calmodulin-dependent protein kinase type II subunit beta OS=Homo sapiens OX=9606 GN=CAMK2B PE=1 SV=3
Q96CW1,3,3,406113.33,356557.33,358903,395256,362571.33,371878,393930.33,368009,372654.33,369112.33,382353,365300,AP-2 complex subunit mu OS=Homo sapiens OX=9606 GN=AP2M1 PE=1 SV=2
Q9NVH1,3,3,217940.67,208090.33,209254,218360.67,205374,205525,211402.33,214773.33,217271,203917.33,216578.67,201889,DnaJ homolog subfamily C member 11 OS=Homo sapiens OX=9606 GN=DNAJC11 PE=1 SV=2
P02765,5,5,979075.2,799866,843070.4,774806.6,727544.2,615138.4,949705,825556,875373.4,723558.4,767238.4,604257.4,Alpha-2-HS-glycoprotein OS=Homo sapiens OX=9606 GN=AHSG PE=1 SV=2
Q5HYK3,3,3,383280.67,450110.67,366968.67,417225.67,367319.67,388615.67,371782.67,464567,381029,389628.67,387360,381741.33,"2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial OS=Homo sapiens OX=9606 GN=COQ5 PE=1 SV=2"
Q9UBQ7,2,2,545538.5,504503,457475.5,590818,549368.5,497742,529173.5,520706.5,475003.5,551739.5,579341.5,488937.5,Glyoxylate reductase/hydroxypyruvate reductase OS=Homo sapiens OX=9606 GN=GRHPR PE=1 SV=1
P67775,2,2,213832.5,223917,234294.5,239852.5,217370.5,216158.5,207418,231108.5,243271,223987.5,229229.5,212334.5,Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform OS=Homo sapiens OX=9606 GN=PPP2CA PE=1 SV=1
Q9BQ69,2,2,287072,256040,221890.5,314914.5,304105,314237,278460,264263,230392,294084.5,320696.5,308678.5,ADP-ribose glycohydrolase MACROD1 OS=Homo sapiens OX=9606 GN=MACROD1 PE=1 SV=2
Q92629,2,2,683486,617246.5,686711,744649,695943.5,715360.5,662982.5,637071.5,713023,695395.5,733913.5,702707,Delta-sarcoglycan OS=Homo sapiens OX=9606 GN=SGCD PE=1 SV=2
Q96A26,2,2,915214.5,838787,948935,836886,791166.5,811271.5,887760,865727,985294,781531.5,834332,796921.5,Protein FAM162A OS=Homo sapiens OX=9606 GN=FAM162A PE=1 SV=2
Q14204,34,34,404463.44,422302,391682.03,448754.35,423277.68,446305.5,392330.15,435865.26,406689.41,419072.12,446371.15,438410.79,Cytoplasmic dynein 1 heavy chain 1 OS=Homo sapiens OX=9606 GN=DYNC1H1 PE=1 SV=5
P36776,7,7,385277.86,374133.43,341035,379064.29,416513,391475.71,373719.86,386149.57,354101.86,353991.43,439237.29,384550.71,"Lon protease homolog, mitochondrial OS=Homo sapiens OX=9606 GN=LONP1 PE=1 SV=2"
P49368,4,4,641120.75,627176.75,628760.5,587903,584772.25,596595.25,621888.25,647320.25,652852,549017,616676.75,586042.25,T-complex protein 1 subunit gamma OS=Homo sapiens OX=9606 GN=CCT3 PE=1 SV=4
Q01518,4,4,414167.25,381822,359474,381061.5,338375.5,346850.25,401742.75,394085.25,373247.25,355856.5,356836.5,340715,Adenylyl cyclase-associated protein 1 OS=Homo sapiens OX=9606 GN=CAP1 PE=1 SV=5
Q9UBX5,3,3,312737.33,330490.33,332114.33,369343,373503.33,466504.33,303355.67,341104.67,344839.33,344913.33,393881,458252.33,Fibulin-5 OS=Homo sapiens OX=9606 GN=FBLN5 PE=1 SV=1
Q9H2U2,2,2,313788,269273.5,198672,266714,309451.5,241486,304374.5,277921.5,206284,249072.5,326334.5,237214,"Inorganic pyrophosphatase 2, mitochondrial OS=Homo sapiens OX=9606 GN=PPA2 PE=1 SV=2"
Q9HBL0,11,11,414035.45,345176.36,351204.09,339802.09,332278.73,361498.36,401615,356262.45,364660.36,317326.18,350407.27,355103.55,Tensin-1 OS=Homo sapiens OX=9606 GN=TNS1 PE=1 SV=2
Q9Y4J8,6,6,722475.67,640525,668914.33,747880.83,709727.83,700040.17,700803,661097.17,694544.17,698413.5,748449.83,687657.33,Dystrobrevin alpha OS=Homo sapiens OX=9606 GN=DTNA PE=1 SV=2
P49419,4,4,729900.25,612903.25,624538.25,845857.5,671834.75,765662.25,708004.5,632588.25,648467.75,789909.75,708489.5,752118.75,Alpha-aminoadipic semialdehyde dehydrogenase OS=Homo sapiens OX=9606 GN=ALDH7A1 PE=1 SV=5
Q6NUK1,4,4,331381.5,298933,324401.25,335783.5,304696.75,306566,321440.5,308533.5,336830.75,313573.25,321320.5,301143,Calcium-binding mitochondrial carrier protein SCaMC-1 OS=Homo sapiens OX=9606 GN=SLC25A24 PE=1 SV=2
Q9NVH6,3,3,255280.33,253637.33,252488.33,228916.33,234161.67,242072.33,247622,261783.33,262162.33,213774.67,246937,237790,"Trimethyllysine dioxygenase, mitochondrial OS=Homo sapiens OX=9606 GN=TMLHE PE=1 SV=1"
Reverse_sp|Q6PGN9|PSRC1_HUMAN,2,2,289073,275129.5,320284.5,282623,298935.5,287761.5,280401,283966,332556,263929,315244.5,282671,Proline/serine-rich coiled-coil protein 1 OS=Homo sapiens OX=9606 GN=PSRC1 PE=1 SV=1
Q00577,3,3,698732.67,764568.67,623007.33,734742.33,658937,686284.33,677772,789125,646878.33,686144,694888,674145,Transcriptional activator protein Pur-alpha OS=Homo sapiens OX=9606 GN=PURA PE=1 SV=2
O15400,2,2,241011.5,251188.5,218884,277518.5,291582,289745,233781,259256,227270.5,259162.5,307490.5,284620,Syntaxin-7 OS=Homo sapiens OX=9606 GN=STX7 PE=1 SV=4
O14521,2,2,1076580.5,1200509.5,1427197.5,1090858,1121506.5,1160135,1044285.5,1239067.5,1481882,1018705,1182695,1139614,"Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial OS=Homo sapiens OX=9606 GN=SDHD PE=1 SV=1"
Q86TC9,9,9,203189.44,215993.67,183348.22,260708.56,199898.33,245038.89,197093.67,222930.56,190373,243464.11,210804.44,240704,Myopalladin OS=Homo sapiens OX=9606 GN=MYPN PE=1 SV=2
contaminant_INT-STD1,5,5,1338174.2,847276.2,984040.2,813179.2,717477.2,635154.8,1298032.2,874489,1021744.8,759392.8,756622.4,623919.8,BSA
P51648,3,3,395949.67,418174,356957.67,432724.33,483952.33,451071.33,384072,431604.67,370634.33,404102.33,510356,443092.33,Aldehyde dehydrogenase family 3 member A2 OS=Homo sapiens OX=9606 GN=ALDH3A2 PE=1 SV=1
Q16775,2,2,208032.5,246497,183262.5,229501.5,235757.5,190543.5,201791.5,254413.5,190284,214321,248620,187172.5,"Hydroxyacylglutathione hydrolase, mitochondrial OS=Homo sapiens OX=9606 GN=HAGH PE=1 SV=2"
Q9BPW8,3,3,538049,528345.33,516097.67,560253.33,532087.33,561307.33,521908.33,545314.33,535872.33,523196.33,561117.33,551378.33,Protein NipSnap homolog 1 OS=Homo sapiens OX=9606 GN=NIPSNAP1 PE=1 SV=1
Q6UXV4,2,2,844528.5,821156,834502.5,801529,726065.5,851347.5,819194.5,847530,866477.5,748513.5,765679,836288.5,MICOS complex subunit MIC27 OS=Homo sapiens OX=9606 GN=APOOL PE=1 SV=1
P05166,3,3,1211821,1156765,1174131,1021645.67,904291.33,881582,1175469.33,1193918,1219119.33,954070.67,953628.67,865988.33,"Propionyl-CoA carboxylase beta chain, mitochondrial OS=Homo sapiens OX=9606 GN=PCCB PE=1 SV=3"
P10915,2,2,179587.5,351829,159998,282616.5,285898.5,340016,174200,363128.5,166128,263923,301496.5,334001.5,Hyaluronan and proteoglycan link protein 1 OS=Homo sapiens OX=9606 GN=HAPLN1 PE=2 SV=2
O43852,3,3,489358.67,563182.67,551893.33,605342,480555,541861.33,474678.67,581270.67,573039.67,565302.67,506773.33,532276.33,Calumenin OS=Homo sapiens OX=9606 GN=CALU PE=1 SV=2
P14543,10,10,547481.6,489717,531823.6,594656,542075.7,554734.4,531058.1,505445.5,552200.5,555323.5,571650.8,544921.8,Nidogen-1 OS=Homo sapiens OX=9606 GN=NID1 PE=1 SV=3
Q96RQ3,6,6,642028.33,617833.5,629150,592245.33,549650.5,627060.67,622768.67,637676.83,653256.17,553072,579638.83,615968.83,"Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=MCCC1 PE=1 SV=3"
Q9NZN3,4,4,434668,430315.75,387558.75,493058,436505.75,454549,421628.75,444136.5,402408.25,460445.5,460320.75,446508.5,EH domain-containing protein 3 OS=Homo sapiens OX=9606 GN=EHD3 PE=1 SV=2
P78371,3,3,713178.33,730034.67,901240,614278,615740.33,593743.67,691784.67,753482,935772,573647.67,649334.67,583241,T-complex protein 1 subunit beta OS=Homo sapiens OX=9606 GN=CCT2 PE=1 SV=4
Q9NQS1,2,2,219308.5,209065,184880,239054,195436,228415.5,212729,215779.5,191963.5,223241.5,206098.5,224375,Cell death regulator Aven OS=Homo sapiens OX=9606 GN=AVEN PE=1 SV=1
P05388,2,2,535362.5,492935.5,454059,535713.5,537802,532342,519302.5,508767,471456.5,500279.5,567144,522925.5,60S acidic ribosomal protein P0 OS=Homo sapiens OX=9606 GN=RPLP0 PE=1 SV=1
P19338,4,4,433083.5,451017.5,444218.5,482705.75,432161.5,372012.25,420091.75,465503,461239,450777.75,455739.75,365431.75,Nucleolin OS=Homo sapiens OX=9606 GN=NCL PE=1 SV=3
Q9H223,3,3,812286.67,809729,757917.33,921768,845208,944909.33,787920,835736,786957.67,860799.33,891321.67,928195.33,EH domain-containing protein 4 OS=Homo sapiens OX=9606 GN=EHD4 PE=1 SV=1
